number,value,datetime_start,datetime_complete,duration,params_V10,params_V11,params_V12,params_V15,params_V18,params_V3,params_V6,params_V9,system_attrs_fixed_params,state
310,-1.0,2026-06-30 12:41:07.893468,2026-06-30 12:41:12.347515,0 days 00:00:04.454047,971.7309239488384,-603.0730267049348,523.8582206231058,-676.1954724732892,-834.4436622460852,-201.21141207371915,-912.9927680191779,25.580106129361315,,COMPLETE
311,0.0,2026-06-30 12:41:09.230542,2026-06-30 12:41:13.196604,0 days 00:00:03.966062,664.9254225664963,-588.4376144686378,301.86901267465976,-680.5044161064084,-838.2192331132494,-202.66921101164652,-836.3513992014445,-88.23544280797773,,COMPLETE
312,-1.0,2026-06-30 12:41:12.378805,2026-06-30 12:41:16.851746,0 days 00:00:04.472941,692.0563418855705,-405.7317011695374,83.84713067779728,-838.9890780402858,-703.0086129341827,-634.7279590326311,-823.5969926822913,732.9646139462307,,COMPLETE
313,0.0,2026-06-30 12:41:13.217064,2026-06-30 12:41:17.703664,0 days 00:00:04.486600,883.9585043634289,-416.50916230852164,410.19042026902207,-846.524969057093,-695.7072327847201,-103.75874822173242,-924.8889098282119,6.635742719829414,,COMPLETE
314,-1.0,2026-06-30 12:41:16.881812,2026-06-30 12:41:21.248721,0 days 00:00:04.366909,887.874368389209,-503.576268245335,413.91809775057425,-752.7076755049903,-760.8587724782794,-340.57860043210235,-925.6486319032797,1.0841722393894457,,COMPLETE
315,0.0,2026-06-30 12:41:17.721821,2026-06-30 12:41:22.218899,0 days 00:00:04.497078,826.1477217672386,-502.24025608815555,182.71388710913388,-740.925898512703,-778.7494062106921,-335.9762573466902,-724.7429485922582,36.73803580972971,,COMPLETE
316,-1.0,2026-06-30 12:41:21.284302,2026-06-30 12:41:25.760775,0 days 00:00:04.476473,825.2312311508214,-543.6875640647733,-607.1157686137598,-718.3339669951168,-787.5772337035366,-147.57815334175447,-870.1318717342896,105.21983995916318,,COMPLETE
317,0.0,2026-06-30 12:41:22.239610,2026-06-30 12:41:26.630429,0 days 00:00:04.390819,134.35419432874266,175.87190794902162,493.6060920498296,-708.003656100793,-607.0941851154481,-149.76178245851878,-880.3942710088496,-75.42210878930935,,COMPLETE
318,-1.0,2026-06-30 12:41:25.799602,2026-06-30 12:41:30.372766,0 days 00:00:04.573164,773.0424146290048,-453.5722981900537,479.0657088219211,-814.2523961769434,-718.6574304361236,-248.94972819576964,-880.1322080383605,-96.31963459120423,,COMPLETE
319,0.0,2026-06-30 12:41:26.652571,2026-06-30 12:41:31.218887,0 days 00:00:04.566316,784.6945556969409,-309.88625391390633,250.40311702599334,-803.0289560308794,-702.2429517939452,-253.96736823282063,-970.0808766885962,-28.986750530194573,,COMPLETE
320,-1.0,2026-06-30 12:41:30.403436,2026-06-30 12:41:34.828996,0 days 00:00:04.425560,906.1026831691441,-310.2334038431493,377.14763102420693,-778.4681611515418,-670.7121396888556,-289.245683245031,-964.2709909023795,-23.065069254056496,,COMPLETE
321,0.0,2026-06-30 12:41:31.235958,2026-06-30 12:41:35.792015,0 days 00:00:04.556057,916.4862901866866,-477.93762512417766,377.8229190034448,-770.1902998053765,-668.3179380049082,-302.30577014855896,-793.969075911297,55.51590832673618,,COMPLETE
322,-1.0,2026-06-30 12:41:34.864669,2026-06-30 12:41:39.388959,0 days 00:00:04.524290,853.6746096101617,-479.9515642144621,445.8484401188257,-688.1789146595052,178.22971186214303,-217.3693660373644,-794.3113155656541,52.695336640316796,,COMPLETE
323,0.0,2026-06-30 12:41:35.811812,2026-06-30 12:41:40.288089,0 days 00:00:04.476277,854.5620675005244,-558.7775718139693,444.0967058001411,-886.7510491936142,-747.130796238627,-206.0077771953359,-935.661785709951,-139.88061222482852,,COMPLETE
324,0.0,2026-06-30 12:41:39.419408,2026-06-30 12:41:44.935735,0 days 00:00:05.516327,992.2575262799794,-564.6693366921161,-464.9061807488037,-883.9858414106133,-751.3015531154033,-405.19859944545374,-926.0216711524878,-55.6969941035669,,COMPLETE
325,-1.0,2026-06-30 12:41:40.311640,2026-06-30 12:41:43.826766,0 days 00:00:03.515126,-18.632540072689878,-729.497847005089,-481.00582295205305,-949.7485629025024,-813.9099061867109,-400.639726604206,-910.1066612060592,-56.775640390791544,,COMPLETE
326,-1.0,2026-06-30 12:41:43.845936,2026-06-30 12:41:48.126319,0 days 00:00:04.280383,938.0603309923254,-527.7488406813916,593.5888101608405,-753.4856377188444,-758.8546099343388,-450.09218958842155,-996.2832063789172,3.402118169185668,,COMPLETE
327,0.0,2026-06-30 12:41:44.974427,2026-06-30 12:41:49.606798,0 days 00:00:04.632371,945.6139016229741,-434.1507237923656,623.0459673528969,-758.9820172144332,-781.6268062242623,-466.72683862264887,-996.6428138490078,9.654464507631666,,COMPLETE
328,-1.0,2026-06-30 12:41:48.151935,2026-06-30 12:41:52.552528,0 days 00:00:04.400593,878.5850373836281,-426.1671880959892,499.43809236252207,-803.3158900847797,-710.3292935440663,-249.39263433524272,-855.3853516754988,97.44081703850844,,COMPLETE
329,0.0,2026-06-30 12:41:49.635393,2026-06-30 12:41:53.468766,0 days 00:00:03.833373,887.8814877065431,-372.1528546696713,-537.4590117398766,-838.8797737355078,-704.691973211915,-260.8270550988424,-843.0377904430129,94.38069545152223,,COMPLETE
330,0.0,2026-06-30 12:41:52.572273,2026-06-30 12:41:58.123468,0 days 00:00:05.551195,805.7172717471336,-373.5137147288873,557.807971996687,-845.4540576803377,-617.756581584728,-175.72154738885865,-893.5496421905505,35.09133885366211,,COMPLETE
331,-1.0,2026-06-30 12:41:53.501470,2026-06-30 12:41:57.071451,0 days 00:00:03.569981,801.5006016475714,-649.53324336783,557.741108556067,-707.1209561288656,-866.9125848149198,-174.9692836380438,-895.2129664750039,26.266540375666885,,COMPLETE
332,0.0,2026-06-30 12:41:57.101259,2026-06-30 12:42:02.900581,0 days 00:00:05.799322,827.6136794262582,-516.0658555082612,466.56695527174884,-653.696313401429,-616.836259985083,-292.57131461739135,-950.3038749420654,209.1546031128906,,COMPLETE
333,-1.0,2026-06-30 12:41:58.144950,2026-06-30 12:42:01.641804,0 days 00:00:03.496854,839.5207710875197,-516.8516914442323,478.12683805940765,-656.0857808039048,-801.410659866975,-292.66410203911033,-950.2520914409306,-100.7813384219829,,COMPLETE
334,0.0,2026-06-30 12:42:01.672968,2026-06-30 12:42:06.928064,0 days 00:00:05.255096,965.5898489971123,-455.02879973413627,698.0853636055361,-729.1353784278191,-737.4290277945322,-113.63599162004641,-759.058777205463,-19.89057061548224,,COMPLETE
335,-1.0,2026-06-30 12:42:02.932591,2026-06-30 12:42:05.789048,0 days 00:00:02.856457,728.3502663296572,-472.662017892019,421.22295866944734,-725.200023519199,-727.758238632244,-92.25602102905805,-758.3153638431831,-22.46805749028584,,COMPLETE
336,0.0,2026-06-30 12:42:05.821421,2026-06-30 12:42:11.474732,0 days 00:00:05.653311,966.5795536676119,-445.8473555291857,352.39213236810986,-778.7997652251515,-665.6200170559295,-221.32754848351004,-829.1004529963969,608.8797091483251,,COMPLETE
337,-1.0,2026-06-30 12:42:06.946475,2026-06-30 12:42:10.491209,0 days 00:00:03.544734,903.8404964149693,-570.0574137524463,343.2777026159654,-799.9432962848338,-666.4333150411354,-218.45689037369027,-926.5756947432919,-54.30874657736511,,COMPLETE
338,-1.0,2026-06-30 12:42:10.509633,2026-06-30 12:42:14.600567,0 days 00:00:04.090934,858.3605738547931,-493.36541480377946,397.8671699014022,-608.4706727876013,-827.7895384241233,-340.0418880789385,-819.9033878261138,44.785361461894965,,COMPLETE
339,0.0,2026-06-30 12:42:11.512970,2026-06-30 12:42:15.746947,0 days 00:00:04.233977,866.8186503866802,-495.27255022107755,513.2688083555055,-685.1256096845594,269.6189106613587,-336.12137041818556,-867.2576335185397,46.59408247732202,,COMPLETE
340,0.0,2026-06-30 12:42:14.621750,2026-06-30 12:42:19.814303,0 days 00:00:05.192553,-126.07998792060445,-593.2234954159534,502.1832293285824,-676.411931620926,-776.0993879705276,-245.34573211435745,-968.841364856256,135.10181839776095,,COMPLETE
341,-1.0,2026-06-30 12:42:15.778949,2026-06-30 12:42:18.894830,0 days 00:00:03.115881,763.2346041069661,-597.4447694335535,-26.704937960394403,-757.9933829166616,-781.1774430459114,-272.72984813620724,-966.4707595373554,-6.767221327665906,,COMPLETE
342,-1.0,2026-06-30 12:42:18.933735,2026-06-30 12:42:24.183493,0 days 00:00:05.249758,923.8083021222936,-401.0575926108881,431.18229696876455,-824.7950568952151,-735.4824326884452,-234.39942902396623,-999.7770960817346,-77.01115809367148,,COMPLETE
343,0.0,2026-06-30 12:42:19.832872,2026-06-30 12:42:25.001534,0 days 00:00:05.168662,922.9933294497416,-540.1789495152008,33.65001540123879,-817.7765891192381,-726.0115086678483,-153.94702499008477,-902.8592419260262,-68.16574310447619,,COMPLETE
344,-1.0,2026-06-30 12:42:24.225159,2026-06-30 12:42:29.275663,0 days 00:00:05.050504,891.8287876994082,-542.1310644880966,441.2472208030163,-773.9724132546925,-690.2213065441244,-156.4562730094105,-895.7434288856709,-139.5172103951741,,COMPLETE
345,0.0,2026-06-30 12:42:25.119560,2026-06-30 12:42:30.343853,0 days 00:00:05.224293,889.1612861315767,-437.8426812389531,450.48726709270795,-864.002452149861,-694.993570043843,-183.55710685381536,-931.574360615485,-137.45180806585935,,COMPLETE
346,-1.0,2026-06-30 12:42:29.317103,2026-06-30 12:42:34.076723,0 days 00:00:04.759620,794.4854197747542,-425.2898501996179,465.4986084281996,-864.8233980521866,-814.807371336962,-205.56636333352512,-929.6418205219145,-4.664268715006179,,COMPLETE
347,0.0,2026-06-30 12:42:30.403999,2026-06-30 12:42:35.192224,0 days 00:00:04.788225,789.0023151659664,-488.3973328492855,387.5803664933767,-717.9654743612635,-810.9173620614763,-290.1740637192322,-864.8718873880953,-195.99221086619457,,COMPLETE
348,-1.0,2026-06-30 12:42:34.116143,2026-06-30 12:42:38.855160,0 days 00:00:04.739017,842.4330440392679,-481.9782760428239,301.22087665032086,-718.827033849805,-767.5004157789105,-298.3470085017527,-864.660025390921,70.08810140322923,,COMPLETE
349,0.0,2026-06-30 12:42:35.215484,2026-06-30 12:42:39.976164,0 days 00:00:04.760680,837.6279025171707,-475.29578807243195,528.3700176449059,-742.5058997302948,-765.6717417380593,-368.6541370009596,-956.098457928758,73.74918745920935,,COMPLETE
350,-1.0,2026-06-30 12:42:38.887926,2026-06-30 12:42:43.362489,0 days 00:00:04.474563,958.7179788500931,114.84772388474532,508.57902427250986,-781.2481490481517,-573.3569359737202,-368.4584477225094,-954.1435961267704,-18.178052458831882,,COMPLETE
351,0.0,2026-06-30 12:42:39.996918,2026-06-30 12:42:44.340749,0 days 00:00:04.343831,71.03075770670114,-631.8374904612676,407.953433174937,-793.5248445644079,-581.8967850007966,-240.82044305722678,-689.7967594680634,-24.925116619172357,,COMPLETE
352,-1.0,2026-06-30 12:42:43.395578,2026-06-30 12:42:47.968388,0 days 00:00:04.572810,871.1634264097564,-395.2651814268021,407.88589858511443,-918.9363594694041,-639.940431618122,-252.22249300067804,-904.8103292445447,-45.614299821742655,,COMPLETE
353,0.0,2026-06-30 12:42:44.360157,2026-06-30 12:42:49.099459,0 days 00:00:04.739302,870.617268949985,-525.1275705892297,113.42129939481121,-570.478013141513,-647.2029251545445,-262.49481920766027,-899.7006626958816,24.33828805584563,,COMPLETE
354,-1.0,2026-06-30 12:42:48.005375,2026-06-30 12:42:52.830304,0 days 00:00:04.824929,913.7226730386701,35.12744560584636,482.6503532262304,-619.4683760335466,-725.1170982745692,-199.4508529904356,-815.5288217197782,673.4747690441754,,COMPLETE
355,0.0,2026-06-30 12:42:49.119672,2026-06-30 12:42:53.836714,0 days 00:00:04.717042,923.4575005623003,36.816086671836786,479.7242320320739,-747.9902057010312,-859.9153542188772,-204.77956961232655,-829.2751704373304,669.2744842636996,,COMPLETE
356,-1.0,2026-06-30 12:42:52.859943,2026-06-30 12:42:57.395849,0 days 00:00:04.535906,747.7552963145729,-560.0223160030145,579.9011794924414,-696.3979447874617,-857.0113476084035,-209.77045244816253,-968.0868014042247,-103.03512105415336,,COMPLETE
357,0.0,2026-06-30 12:42:53.858659,2026-06-30 12:42:58.732771,0 days 00:00:04.874112,759.3578788429912,-562.5635981147193,369.33609099293545,-688.707404240547,-674.8287614972587,-320.05594204988034,-997.3463214706337,17.243674453224386,,COMPLETE
358,-1.0,2026-06-30 12:42:57.437378,2026-06-30 12:43:02.191274,0 days 00:00:04.753896,824.1436110885414,-448.2716120364462,357.85804609381927,-825.7662853897,-684.7579560481156,-326.33485407954174,-998.6671112777165,18.231194779566827,,COMPLETE
359,0.0,2026-06-30 12:42:58.750521,2026-06-30 12:43:03.216246,0 days 00:00:04.465725,990.2629514946319,-452.00039885071595,224.25301257167993,-818.2999899561926,-736.534875268639,-135.13163983333095,-928.142523324926,-50.1281053062041,,COMPLETE
360,-1.0,2026-06-30 12:43:02.222780,2026-06-30 12:43:06.928230,0 days 00:00:04.705450,984.4149734103057,-491.39691860051397,438.8480112065123,-764.1646239423997,-743.5603412260176,-556.4874676974732,-927.8675083798068,-48.06168570587538,,COMPLETE
361,0.0,2026-06-30 12:43:03.236431,2026-06-30 12:43:07.861184,0 days 00:00:04.624753,-239.322459807934,-512.9092284124534,431.9860188644017,-744.5033156400832,-765.786206520934,-586.4166401665395,-878.5103885680722,105.4168197774525,,COMPLETE
362,-1.0,2026-06-30 12:43:06.960629,2026-06-30 12:43:11.509586,0 days 00:00:04.548957,814.8673237171984,-521.7600593550765,537.5183434871158,-896.9690600181079,-791.6013863301674,-269.3133837039445,-866.4219445841707,93.37290067346686,,COMPLETE
363,0.0,2026-06-30 12:43:07.883562,2026-06-30 12:43:12.433521,0 days 00:00:04.549959,-332.1755234004528,-349.69398963372475,647.1706979198425,-884.3587954634224,-796.5596985745813,-64.27204124506423,-860.5802779949163,512.7291364035096,,COMPLETE
364,-1.0,2026-06-30 12:43:11.543940,2026-06-30 12:43:15.934596,0 days 00:00:04.390656,886.6466690741214,-346.07637663632454,320.1508923374492,-791.1580506209552,-708.670273160154,-170.18617565043832,-942.8536867585857,48.99211869685294,,COMPLETE
365,0.0,2026-06-30 12:43:12.454633,2026-06-30 12:43:16.906840,0 days 00:00:04.452207,891.925470345104,-419.46198763339663,473.2952266139053,-644.9876348771446,-718.3153934797067,-165.70646238492807,-933.4012962083791,45.58684679851552,,COMPLETE
366,0.0,2026-06-30 12:43:15.969199,2026-06-30 12:43:22.686763,0 days 00:00:06.717564,937.9247741581939,-403.4568609579236,478.3746772135859,-657.479421291299,-715.3509845509344,-235.598807711512,-787.5788297242766,-92.90117845927544,,COMPLETE
367,-1.0,2026-06-30 12:43:16.925549,2026-06-30 12:43:21.195172,0 days 00:00:04.269623,943.9392233664641,-468.6967420038872,529.2171712930385,-727.6378975466195,-686.4628122028909,-294.2352833364012,-785.4788911041267,-92.26473036787203,,COMPLETE
368,0.0,2026-06-30 12:43:21.225282,2026-06-30 12:47:27.363114,0 days 00:04:06.137832,847.8584718563761,-671.7658952294856,403.8147021633985,-850.2003109148137,-760.7729930404051,-235.84619461699015,-898.0071224556175,-9.272757583603733,,COMPLETE
369,-1.0,2026-06-30 12:43:22.759793,2026-06-30 12:47:28.856723,0 days 00:04:06.096930,849.2388418688283,-611.3934822975997,399.0763054465028,-843.0793931497429,-646.4556890578253,-235.2780620271272,-901.6751607891689,569.9264216582291,,COMPLETE
370,0.0,2026-06-30 12:47:27.392720,2026-06-30 12:47:38.919163,0 days 00:00:11.526443,854.1137961673307,-607.6381657779643,-412.8112209580827,-790.53769919373,-636.7906449817151,-274.3815715598405,-960.8892013078391,166.15112315467601,,COMPLETE
371,-1.0,2026-06-30 12:47:28.875215,2026-06-30 12:47:38.287042,0 days 00:00:09.411827,818.7069262490338,-529.8673984302579,439.40786937412236,-964.5773415487292,-830.7594959090708,-278.0307040458951,-960.2829765174492,-1.322646104123919,,COMPLETE
372,-1.0,2026-06-30 12:47:38.311886,2026-06-30 12:47:42.916057,0 days 00:00:04.604171,-548.4437337848527,-465.655172440617,585.3640854407663,-794.863320855482,-750.3569389777678,-105.71948649447549,-846.701019316936,-41.067414827553975,,COMPLETE
373,0.0,2026-06-30 12:47:38.935309,2026-06-30 12:47:43.814154,0 days 00:00:04.878845,712.2509514455643,-467.7221951132246,571.4304433821611,-705.2815755233116,-755.3658083336622,-115.35268455970079,-866.4775156893653,-44.513982108249465,,COMPLETE
374,0.0,2026-06-30 12:47:42.946197,2026-06-30 12:47:47.995449,0 days 00:00:05.049252,-4.844031814461424,-571.9930138838018,503.4949222904376,-702.2409773103282,-796.656916226845,-195.17312830064864,-918.0980831525513,26.53122249780125,,COMPLETE
375,-1.0,2026-06-30 12:47:43.840394,2026-06-30 12:47:47.310266,0 days 00:00:03.469872,790.5598522414385,-569.6010676225831,502.6351826146307,-754.2179355020361,-805.7254268051021,-193.66740343871402,-917.3459249390854,14.678916128144486,,COMPLETE
376,0.0,2026-06-30 12:47:47.324165,2026-06-30 12:47:51.723073,0 days 00:00:04.398908,909.5946476706918,-513.7743956569988,465.878589196281,-689.0497275983444,70.68922980354802,-341.43926526431227,-972.1861206952941,69.64679398912895,,COMPLETE
377,-1.0,2026-06-30 12:47:48.010972,2026-06-30 12:47:50.877846,0 days 00:00:02.866874,923.2176929873691,-512.2909399318626,457.0441117899845,-762.3598604404636,-682.0423220753445,-323.06915114561787,-973.02485309496,79.58552332725078,,COMPLETE
378,-1.0,2026-06-30 12:47:50.898049,2026-06-30 12:47:54.661841,0 days 00:00:03.763792,894.8029496643262,-416.55075470353813,-579.7655201138975,-810.8484675463084,-912.7413163889793,-226.25467229110475,-824.3881670452408,807.659660325236,,COMPLETE
379,0.0,2026-06-30 12:47:51.738948,2026-06-30 12:47:55.285505,0 days 00:00:03.546557,890.0278253602264,-420.0308037527757,276.75431263876953,-800.8589251381127,-714.7383688282158,-20.108258499672672,-729.281746359259,-16.32561130059338,,COMPLETE
380,-1.0,2026-06-30 12:47:54.677468,2026-06-30 12:47:58.179080,0 days 00:00:03.501612,788.5618921593732,473.51555667555084,370.69431122201854,-737.0614133096567,-709.894243234793,-276.98955968030265,-738.6320528679985,-15.110015991793631,,COMPLETE
381,0.0,2026-06-30 12:47:55.300635,2026-06-30 12:47:58.967738,0 days 00:00:03.667103,806.9403719889381,-494.1129022528335,371.84907649931847,-735.4316985419171,-481.1249023283381,-730.1178775872954,-894.8028366633464,-82.59270081095566,,COMPLETE
382,-1.0,2026-06-30 12:47:58.204288,2026-06-30 12:48:02.582873,0 days 00:00:04.378585,951.8239288522241,-382.13073445917564,423.27879755329946,-860.0537399080887,339.16777441521407,-142.34459762987115,-889.2618174549824,-88.44186153048956,,COMPLETE
383,0.0,2026-06-30 12:47:59.016161,2026-06-30 12:48:03.183247,0 days 00:00:04.167086,949.4203945152417,-375.0059153402136,414.29687979324945,-855.040439258816,316.1609918490293,-153.05220810770018,-945.0974830655373,35.51326635919624,,COMPLETE
384,-1.0,2026-06-30 12:48:02.603026,2026-06-30 12:48:05.904363,0 days 00:00:03.301337,839.2784670393728,-535.3143814769436,540.8507891529806,-664.9081651679502,300.37485259901,-251.93028085433625,-946.6920970711077,36.273909800792886,,COMPLETE
385,0.0,2026-06-30 12:48:03.196922,2026-06-30 12:48:06.712178,0 days 00:00:03.515256,854.1168936748944,-543.4835294440081,517.9786109153664,-772.3920398879675,-668.2201692916846,-308.1967665937367,-995.6030921014003,128.9069298488999,,COMPLETE
386,-1.0,2026-06-30 12:48:05.922510,2026-06-30 12:48:09.823268,0 days 00:00:03.900758,868.7945604691209,-450.57026541280953,330.4253531758012,-771.4591088488347,-674.6721193423953,-314.88220188207197,-841.1499797341107,-51.488226957934465,,COMPLETE
387,0.0,2026-06-30 12:48:06.743519,2026-06-30 12:48:10.529008,0 days 00:00:03.785489,681.3199737421064,229.57244850273793,450.78867809298583,-617.9612080535773,-764.9625747435953,-213.16102410045525,-835.4035346346867,-45.26440677782642,,COMPLETE
